dN/dS,LRT,p-value,Log(L)
1,0,1,0
0.5695766004622563,1.154459250607161,0.1413088071074329,-32.90449787759707
0.1941824576757517,5.017761212955563,0.01254429340759655,-31.84120420218605
0.1896930192919482,5.210141178083049,0.01122775561129868,-16.27294167933394
0.8786445752804773,0.05235269900555295,0.4095094156033777,-39.74482555705656
0.3981431241403267,2.357975062659008,0.06232194485187903,-33.77687984739962
0.1709190448043965,6.158005621532912,0.006540931341248335,-13.75888472786725
9.555848176237971e-17,11.68703268528319,0.0003146859532092705,-12.04829599509114
1.267840814712568,0.3118915791610988,0.2882608749499846,-58.51423557390601
9.555848176237971e-17,9.16551570506023,0.001233090640305301,-12.51730920117969
0.4991885255576309,1.847518100243335,0.08703616509556633,-40.90339074149609
0.2858835753097831,2.48842402719356,0.05734325709789173,-47.61511064351578
0.9688435234383146,0.005052345955391502,0.4716671000266964,-61.53685278138935
3.17603086687411e-16,8.914861801846769,0.001414296082551225,-28.802038373702
1.159218963337414,0.1728993142236277,0.3387739228526981,-68.46942338006868
0.8444982328739418,0.1207252362484468,0.3641246198395215,-52.84809950211289
0.6546555616394839,0.6217624069808352,0.2151965588178125,-45.3188169746435
0.1734041533122846,6.020778357038154,0.007069204932215134,-40.24228328671111
0.4047529041872069,3.391656452396965,0.03276354416098232,-29.60167176421418
0.9122313757225224,0.04343401463623309,0.4174550926450774,-103.0772135582275
9.682324783204268e-17,10.54682403754247,0.0005819395241895009,-23.69086274606762
1.028145822447522e-15,5.010978333261114,0.01259353473599834,-25.02342359732792
0.9365845563435814,0.02285798777805326,0.439913477919224,-49.40893582884471
1.028145822447522e-15,5.010677477500558,0.01259572348622456,-20.52769948242444
5.840566125974614e-16,6.835881436339925,0.004467229772740389,-12.12116805746524
1.09322613685642,0.03850658048655475,0.4222147074223285,-47.27852110080664
3.17603086687411e-16,11.52572814406748,0.0003431978023211157,-21.59237726360212
0.1895936535295647,5.214534506425807,0.01119942129074591,-20.58858050789322
0.5136610281915168,1.679309747501861,0.09750809807201422,-33.6876310758807
0.874236514265503,0.07542387339057655,0.3917986934960145,-69.56405508896194
0.305827581999753,2.167392674927996,0.07048252945975503,-23.46503091735446
9.555848176237971e-17,11.68713639873875,0.0003146684126305033,-12.74359058216605
1,0,1,0
0.9827989836591253,0.001282293700924697,0.4857172770296788,-60.08905356462339
0.8785725121372872,0.08733304736122705,0.3837977069623995,-53.95285961189285
0.3523878610621428,3.175475178367158,0.03737573281800688,-22.45210499599204
1.528552890898033,0.7835974192012714,0.1880215871582483,-51.17211741715843
0.4364284734875621,1.845399498083637,0.08715970472560658,-37.68971007184699
0.2948942793105282,2.336960230822335,0.06316793410564003,-24.02107965623343
1.244504218756389,0.2668367172377231,0.3027308330241066,-53.24839738449056
1.000166606064563,1.661360045090987e-07,0.4998373919901279,-81.43261292689718
0.7591335728502405,0.3329203271787122,0.2819722662591783,-48.89952354564472
0.872873933311796,0.0579491262390377,0.4048836472658019,-41.76401628539243
0.5689007449426651,1.159822839261039,0.1407511425475458,-41.86686679002525
0.8773485706093209,0.05348409984782165,0.4085539642893085,-53.00821432955209
1.092105726300182,0.03760912667242167,0.4231150620826057,-52.85720027595355
0.3468599195427938,3.291149916929591,0.03482711214111528,-28.21329303100802
0.8448529293233836,0.1201089608141928,0.3644581714118606,-47.73102759235702
0.2242421021160828,3.923621044401976,0.02380611140274519,-21.03620243353057
5.840566125974614e-16,10.54673073574682,0.0005819689011305473,-16.76178112932575
5.840566125974614e-16,6.835881877807655,0.004467228668689927,-12.12790675335937
5.840566125974614e-16,11.42124957359689,0.0003630442236398634,-18.04054668454757
0.7758896304736448,0.2802553216835122,0.298266959364993,-44.3335234035216
0.8733534012141797,0.07660384273886223,0.3909768262910529,-40.94211075609124
0.845098743673542,0.1196824714618572,0.364689565144883,-57.60518985841302
0.5178635491486274,1.089787109029167,0.1482591917444026,-27.55247686379951
0.347053158972964,3.286970529328904,0.0349158781316049,-21.73473492027615
0.3795437770408037,2.658601507733678,0.05149562542352915,-40.5603176285342
0.1895119012057101,5.218217034945823,0.01117572828062868,-22.56851818604473
3.17603086687411e-16,9.488013615436941,0.00103409308206559,-11.76385768865567
1,0,1,0
0.5803136512035364,1.07226038923416,0.1502177175577161,-34.90013784625563
5.840566125974614e-16,10.54692256024624,0.0005819085050254302,-18.70950145713512
0.5848779828636617,0.6924521607299852,0.2026657801552074,-44.09671248851244
1.028145822447522e-15,9.48801357024173,0.001034093107539102,-14.35010083968901
9.682324783204268e-17,7.7263267878606,0.002721067638776664,-21.31422349192702
9.682324783204268e-17,10.33748724238659,0.0006517767405279096,-36.64377432116702
3.17603086687411e-16,10.54698349868662,0.0005818893198334951,-12.4194279536651
0.2179670722030367,4.117017092624735,0.02122693534601289,-37.91132292396251
1.22880531332394,0.2770214656310941,0.2993300662535099,-56.95862342991829
3.17603086687411e-16,10.5469835182924,0.0005818893136610992,-12.42004332317634
0.6325605665376021,0.7359582976745145,0.1954793317904149,-37.09754772348916
0.1895368869906365,5.216944554552342,0.01118390941102892,-40.62564954175247
0.7688205263618026,0.2264401829436551,0.3170880174229377,-31.80331830956722
0.364428818712674,2.934335633330775,0.0433571657144004,-32.03129046755434
0.9142985561557974,0.04128866700749256,0.4194908690137705,-43.34127622820713
